,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
191,$AAPL most trending stock this morning. $157.98 +5.28%,FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saberprofits,0,FALSE,FALSE,NA,NA
192,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ilstingwidget,708,TRUE,FALSE,NA,NA
193,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Prof_siRk,708,TRUE,FALSE,NA,NA
194,"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HadjPadjj,27,TRUE,FALSE,NA,NA
195,$aapl has really moved the Dow this morning but I know say @realDonaldTrump go hail himself. It's all made in China oh bruh. Ode!,FALSE,1,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Okadigbo_3kingz,0,FALSE,FALSE,NA,NA
196,"RT @RyanVlastelica: The power of $AAPL -- 9 of 11 S&amp;P 500 sectors are down today, but because Apple/tech are higher, markets are holding on.",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.92751E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RachelKBeals,2,TRUE,FALSE,NA,NA
197,Value post-EPS for $AAPL = 159.50. Second most actively traded level = 159.02,FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ByrneRWS,0,FALSE,FALSE,NA,NA
198,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Suzy_Steawtr,708,TRUE,FALSE,NA,NA
199,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",eLarn2CookGamse,708,TRUE,FALSE,NA,NA
200,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hometelecomutem,708,TRUE,FALSE,NA,NA
201,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RealJoshuaCoko,708,TRUE,FALSE,NA,NA
202,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SiyaHanabe,1254,TRUE,FALSE,NA,NA
203,$AAPL endless fade job so far no relief.,FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
204,$AAPL Where is this heading today?,FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",jellifin,0,FALSE,FALSE,NA,NA
205,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mathia0_55s,708,TRUE,FALSE,NA,NA
206,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LeLojp_Garou,708,TRUE,FALSE,NA,NA
207,Apple Inc. stock rose by 4.92%! Currently priced at 157.8226. https://t.co/d4MSMEBmGX $AAPL,FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",WeaponX_78,0,FALSE,FALSE,NA,NA
208,"I‚Äôm using an iPhone Plus 6s ‚Äî will be all over the iPhone 8 when it‚Äôs out. I‚Äôm not alone, most likely. $AAPL",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",TexasTrader2,0,FALSE,FALSE,NA,NA
209,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saladeenoy,708,TRUE,FALSE,NA,NA
210,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlwatanZahr,1254,TRUE,FALSE,NA,NA
211,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:14,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SMFTAdvisosr,708,TRUE,FALSE,NA,NA
212,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RobbeVcyy,708,TRUE,FALSE,NA,NA
213,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rochipoey,125,TRUE,FALSE,NA,NA
214,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pSacesNY,708,TRUE,FALSE,NA,NA
215,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ron_Stesok,708,TRUE,FALSE,NA,NA
216,"$825.1B, how do you like 'em $AAPL ?",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stanluca,0,FALSE,FALSE,NA,NA
217,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bodiesbydesig0n,708,TRUE,FALSE,NA,NA
218,The efficient market DJI decides whether $AAPL generating more revenue for CNBC muppets by reducing margin is worth‚Ä¶ https://t.co/eTd8MfRWco,FALSE,0,NA,8/2/2017 14:13,TRUE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",88888sAccount,0,FALSE,FALSE,NA,NA
219,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConnerBBnFa,708,TRUE,FALSE,NA,NA
220,$AAPL doing the lower high thing like all the rest did,FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
221,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AlldayRy4a1,708,TRUE,FALSE,NA,NA
222,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",estepisn,708,TRUE,FALSE,NA,NA
223,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cait9112,708,TRUE,FALSE,NA,NA
224,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Anfetinaem,708,TRUE,FALSE,NA,NA
225,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",turtleoutaweatr,708,TRUE,FALSE,NA,NA
226,"$AAPL:

Apple Soars to Record After Signaling Resilient iPhone Demand:

https://t.co/dTT3PUx51t",FALSE,0,NA,8/2/2017 14:13,FALSE,NA,8.9275E+17,NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>",NewsToDesk,0,FALSE,FALSE,NA,NA
227,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RianAnyn1ot,708,TRUE,FALSE,NA,NA
228,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WhoToSalesipsT,708,TRUE,FALSE,NA,NA
229,@carlquintanilla @jimcramer @jack @Jason @Recode @CliffordAsness @MariaBartiromo @BeckyQuick #Dow22K BAND back toge‚Ä¶ https://t.co/nL7Uv0bzl7,FALSE,1,JohnSpall247,8/2/2017 14:12,TRUE,8.92742E+17,8.9275E+17,2990106209,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JohnSpall247,0,FALSE,FALSE,NA,NA
230,Added $spx 2490 calls aug 4th and $aapl 160 calls.,FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",optionssharks,0,FALSE,FALSE,NA,NA
231,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DougBareb2r,708,TRUE,FALSE,NA,NA
232,Fundamental Income Generator trading system: https://t.co/POeECWTOhM #fundamental #income $PSX $MON $BUD $UTX $AAPL $BAC $SBUX $NKE,FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">Profectus Systems App</a>",ProfectuSystems,0,FALSE,FALSE,NA,NA
233,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tim_athe,708,TRUE,FALSE,NA,NA
234,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",QueenDebrhoa,708,TRUE,FALSE,NA,NA
235,"RT @OptionsHawk: $AAPL April 2018 160/175 call spreads popular this morning, 3K",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OphirGottlieb,3,TRUE,FALSE,NA,NA
236,"RT @cheddar: After strong Apple earnings, will the Dow open above 22K today? #CheddarLIVE #Periscope $DJIA $AAPL https://t.co/pbn6d68fo3",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DJWarrenYoung,16,TRUE,FALSE,NA,NA
237,RT @racernic: how do you spell Waldo? A A P L  $AAPL https://t.co/BokfM8X8lI,FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",JOIK11,1,TRUE,FALSE,NA,NA
238,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ElliottFirh1t9,708,TRUE,FALSE,NA,NA
239,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WizardKittySA,1254,TRUE,FALSE,NA,NA
240,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_Rickyoes_R,708,TRUE,FALSE,NA,NA
241,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joshuaothmane,1254,TRUE,FALSE,NA,NA
242,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iHveResearchLba,708,TRUE,FALSE,NA,NA
243,"@w_sofapicige ""dump"" or ""jump""? $aapl",FALSE,0,w_sofapicige,8/2/2017 14:12,FALSE,8.92749E+17,8.9275E+17,3261031729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CausalNexus,0,FALSE,FALSE,NA,NA
244,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yRanTxa,708,TRUE,FALSE,NA,NA
245,$AAPL #Earnings Trade good for 400% Profits,FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KeeneOnMarket,0,FALSE,FALSE,NA,NA
246,"$AAPL:

3 Takeaways From Apple Inc.‚Äôs (AAPL) Blowout Quarter:

https://t.co/omWqeU3vqv",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>",StockNewsWires,0,FALSE,FALSE,NA,NA
247,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",binsarsevenolfd,708,TRUE,FALSE,NA,NA
248,Back in $AAPL 160 call,FALSE,0,NA,8/2/2017 14:12,FALSE,NA,8.9275E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",TrendSurf3r,0,FALSE,FALSE,NA,NA
249,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saportoolif,708,TRUE,FALSE,NA,NA
250,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy all:

NFL teams Ì†ºÌøà
NBA teams Ì†ºÌøÄ
MLB teams ‚öæÔ∏è
NHL teams Ì†ºÌøí

and still have $75B‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",R_Miller12,323,TRUE,FALSE,NA,NA
251,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",beckerwillasmi,708,TRUE,FALSE,NA,NA
252,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $A‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MohamedBassit,1254,TRUE,FALSE,NA,NA
253,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jfsontclark,708,TRUE,FALSE,NA,NA
254,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",amrtechoths,708,TRUE,FALSE,NA,NA
255,Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/wAH4YFGTr1,FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",IRAMarketReport,0,FALSE,FALSE,NA,NA
256,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sedenqutis,708,TRUE,FALSE,NA,NA
257,$AAPL lol PT raises after gap up looking similar to nflx,FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",w_sofapicige,0,FALSE,FALSE,NA,NA
258,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Butterfly_Alely,708,TRUE,FALSE,NA,NA
259,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Edgewoo_dDC,708,TRUE,FALSE,NA,NA
260,$LL massive winner so far amazing day hit $MTBC this morning long and $FCX. lost a little on $RDFN and fucked up‚Ä¶ https://t.co/HDl6i7opQo,FALSE,0,NA,8/2/2017 14:11,TRUE,NA,8.9275E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",trickmitch1,0,FALSE,FALSE,NA,NA
261,"RT @DividendMaster: i'm so old i recall $AAPL earning $1.85 on $49.6bln in revs in Q3 2015 

stock was $110-120 back then 

now $157 on $1.‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",philly76fan215,40,TRUE,FALSE,NA,NA
262,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Decorationhtun,708,TRUE,FALSE,NA,NA
263,"Ì†ºÌºè to Ì†ºÌΩé.... You are moving in the wrong direction. 

$AAPL $AVGO $FB $NFLX $BA",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChoZynWordZ,0,FALSE,FALSE,NA,NA
264,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_qlkwkbrbs,708,TRUE,FALSE,NA,NA
265,Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/3MhvSKfgbB,FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",dakotafinancial,0,FALSE,FALSE,NA,NA
266,"RT @SJosephBurns: Revenue Growth, year-over-year...
$FB: +45%
$NFLX: +33%
$AMZN: +25%
$GOOGL: +21%
$AAPL: +6% 

Via @charliebilello https:/‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sv_capitalhldg,18,TRUE,FALSE,NA,NA
267,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://‚Ä¶",FALSE,0,NA,8/2/2017 14:11,FALSE,NA,8.9275E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Thunda_Clo1ud1,708,TRUE,FALSE,NA,NA
